system,code,display,priority,evidence
http://hl7.org/fhir/sid/icd-10-cm,A41.9,"Sepsis, unspecified organism",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A42,Actinomycosis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A42.0,Pulmonary actinomycosis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A42.1,Abdominal actinomycosis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A42.2,Cervicofacial actinomycosis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A42.7,Actinomycotic sepsis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A42.8,Other forms of actinomycosis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A42.81,Actinomycotic meningitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A42.82,Actinomycotic encephalitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A42.89,Other forms of actinomycosis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A42.9,"Actinomycosis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A43,Nocardiosis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A43.0,Pulmonary nocardiosis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A43.1,Cutaneous nocardiosis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A43.8,Other forms of nocardiosis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A43.9,"Nocardiosis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A44,Bartonellosis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A44.0,Systemic bartonellosis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A44.1,Cutaneous and mucocutaneous bartonellosis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A44.8,Other forms of bartonellosis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A44.9,"Bartonellosis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A46,Erysipelas,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A48,"Other bacterial diseases, not elsewhere classified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A48.0,Gas gangrene,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A48.1,Legionnaires disease,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A48.2,Nonpneumonic Legionnaires disease [Pontiac fever],medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A48.3,Toxic shock syndrome,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A48.4,Brazilian purpuric fever,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A48.5,Other specified botulism,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A48.51,Infant botulism,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A48.52,Wound botulism,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A48.8,Other specified bacterial diseases,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A49,Bacterial infection of unspecified site,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A49.0,"Staphylococcal infection, unspecified site",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A49.01,"Methicillin susceptible Staphylococcus aureus infection, unspecified site",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A49.02,"Methicillin resistant Staphylococcus aureus infection, unspecified site",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A49.1,"Streptococcal infection, unspecified site",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A49.2,"Hemophilus influenzae infection, unspecified site",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A49.3,"Mycoplasma infection, unspecified site",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A49.8,Other bacterial infections of unspecified site,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A49.9,"Bacterial infection, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50,Congenital syphilis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.0,"Early congenital syphilis, symptomatic",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.01,Early congenital syphilitic oculopathy,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.02,Early congenital syphilitic osteochondropathy,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.03,Early congenital syphilitic pharyngitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.04,Early congenital syphilitic pneumonia,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.05,Early congenital syphilitic rhinitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.06,Early cutaneous congenital syphilis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.07,Early mucocutaneous congenital syphilis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.08,Early visceral congenital syphilis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.09,"Other early congenital syphilis, symptomatic",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.1,"Early congenital syphilis, latent",low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.2,"Early congenital syphilis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.3,Late congenital syphilitic oculopathy,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.30,"Late congenital syphilitic oculopathy, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.31,Late congenital syphilitic interstitial keratitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.32,Late congenital syphilitic chorioretinitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.39,Other late congenital syphilitic oculopathy,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.4,Late congenital neurosyphilis [juvenile neurosyphilis],medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.40,"Late congenital neurosyphilis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.41,Late congenital syphilitic meningitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.42,Late congenital syphilitic encephalitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.43,Late congenital syphilitic polyneuropathy,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.44,Late congenital syphilitic optic nerve atrophy,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.49,Other late congenital neurosyphilis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.5,"Other late congenital syphilis, symptomatic",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.54,Late congenital cardiovascular syphilis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.55,Late congenital syphilitic arthropathy,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.56,Late congenital syphilitic osteochondropathy,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.59,"Other late congenital syphilis, symptomatic",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.6,"Late congenital syphilis, latent",low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.7,"Late congenital syphilis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A50.9,"Congenital syphilis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A51,Early syphilis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A51.0,Primary genital syphilis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A51.1,Primary anal syphilis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A51.2,Primary syphilis of other sites,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A51.3,Secondary syphilis of skin and mucous membranes,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A51.31,Condyloma latum,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A51.32,Syphilitic alopecia,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A51.39,Other secondary syphilis of skin,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A51.4,Other secondary syphilis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A51.41,Secondary syphilitic meningitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A51.42,Secondary syphilitic female pelvic disease,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A51.43,Secondary syphilitic oculopathy,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A51.44,Secondary syphilitic nephritis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A51.45,Secondary syphilitic hepatitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A51.46,Secondary syphilitic osteopathy,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A51.49,Other secondary syphilitic conditions,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A51.5,"Early syphilis, latent",low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A51.9,"Early syphilis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52,Late syphilis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.0,Cardiovascular and cerebrovascular syphilis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.00,"Cardiovascular syphilis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.01,Syphilitic aneurysm of aorta,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.02,Syphilitic aortitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.03,Syphilitic endocarditis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.04,Syphilitic cerebral arteritis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.05,Other cerebrovascular syphilis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.06,Other syphilitic heart involvement,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.09,Other cardiovascular syphilis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.1,Symptomatic neurosyphilis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.10,"Symptomatic neurosyphilis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.11,Tabes dorsalis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.12,Other cerebrospinal syphilis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.13,Late syphilitic meningitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.14,Late syphilitic encephalitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.15,Late syphilitic neuropathy,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.16,Charcôts arthropathy (tabetic),medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.17,General paresis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.19,Other symptomatic neurosyphilis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.2,Asymptomatic neurosyphilis,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.3,"Neurosyphilis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.7,Other symptomatic late syphilis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.71,Late syphilitic oculopathy,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.72,Syphilis of lung and bronchus,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.73,Symptomatic late syphilis of other respiratory organs,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.74,Syphilis of liver and other viscera,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.75,Syphilis of kidney and ureter,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.76,Other genitourinary symptomatic late syphilis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.77,Syphilis of bone and joint,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.78,Syphilis of other musculoskeletal tissue,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.79,Other symptomatic late syphilis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.8,"Late syphilis, latent",low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A52.9,"Late syphilis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A53,Other and unspecified syphilis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A53.0,"Latent syphilis, unspecified as early or late",low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A53.9,"Syphilis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54,Gonococcal infection,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.0,Gonococcal infection of lower genitourinary tract without periurethral or accessory gland abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.00,"Gonococcal infection of lower genitourinary tract, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.01,"Gonococcal cystitis and urethritis, unspecified",high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.02,"Gonococcal vulvovaginitis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.03,"Gonococcal cervicitis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.09,Other gonococcal infection of lower genitourinary tract,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.1,Gonococcal infection of lower genitourinary tract with periurethral and accessory gland abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.2,Gonococcal pelviperitonitis and other gonococcal genitourinary infection,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.21,Gonococcal infection of kidney and ureter,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.22,Gonococcal prostatitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.23,Gonococcal infection of other male genital organs,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.24,Gonococcal female pelvic inflammatory disease,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.29,Other gonococcal genitourinary infections,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.3,Gonococcal infection of eye,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.30,"Gonococcal infection of eye, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.31,Gonococcal conjunctivitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.32,Gonococcal iridocyclitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.33,Gonococcal keratitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.39,Other gonococcal eye infection,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.4,Gonococcal infection of musculoskeletal system,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.40,"Gonococcal infection of musculoskeletal system, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.41,Gonococcal spondylopathy,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.42,Gonococcal arthritis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.43,Gonococcal osteomyelitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.49,Gonococcal infection of other musculoskeletal tissue,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.5,Gonococcal pharyngitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.6,Gonococcal infection of anus and rectum,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.8,Other gonococcal infections,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.81,Gonococcal meningitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.82,Gonococcal brain abscess,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.83,Gonococcal heart infection,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.84,Gonococcal pneumonia,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.85,Gonococcal peritonitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.86,Gonococcal sepsis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.89,Other gonococcal infections,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A54.9,"Gonococcal infection, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A55,Chlamydial lymphogranuloma (venereum),medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A56,Other sexually transmitted chlamydial diseases,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A56.0,Chlamydial infection of lower genitourinary tract,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A56.00,"Chlamydial infection of lower genitourinary tract, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A56.01,Chlamydial cystitis and urethritis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A56.02,Chlamydial vulvovaginitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A56.09,Other chlamydial infection of lower genitourinary tract,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A56.1,Chlamydial infection of pelviperitoneum and other genitourinary organs,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A56.11,Chlamydial female pelvic inflammatory disease,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A56.19,Other chlamydial genitourinary infection,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A56.2,"Chlamydial infection of genitourinary tract, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A56.3,Chlamydial infection of anus and rectum,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A56.4,Chlamydial infection of pharynx,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A56.8,Sexually transmitted chlamydial infection of other sites,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A57,Chancroid,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A58,Granuloma inguinale,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A65,Nonvenereal syphilis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A66,Yaws,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A66.0,Initial lesions of yaws,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A66.1,Multiple papillomata and wet crab yaws,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A66.2,Other early skin lesions of yaws,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A66.3,Hyperkeratosis of yaws,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A66.4,Gummata and ulcers of yaws,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A66.5,Gangosa,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A66.6,Bone and joint lesions of yaws,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A66.7,Other manifestations of yaws,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A66.8,Latent yaws,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A66.9,"Yaws, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A67,Pinta [carate],medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A67.0,Primary lesions of pinta,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A67.1,Intermediate lesions of pinta,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A67.2,Late lesions of pinta,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A67.3,Mixed lesions of pinta,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A67.9,"Pinta, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A68,Relapsing fevers,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A68.0,Louse-borne relapsing fever,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A68.1,Tick-borne relapsing fever,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A68.9,"Relapsing fever, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A69,Other spirochetal infections,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A69.0,Necrotizing ulcerative stomatitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A69.1,Other Vincents infections,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A69.2,Lyme disease,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A69.20,"Lyme disease, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A69.21,Meningitis due to Lyme disease,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A69.22,Other neurologic disorders in Lyme disease,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A69.23,Arthritis due to Lyme disease,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A69.29,Other conditions associated with Lyme disease,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A69.8,Other specified spirochetal infections,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A69.9,"Spirochetal infection, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A70,Chlamydia psittaci infections,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A71,Trachoma,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A71.0,Initial stage of trachoma,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A71.1,Active stage of trachoma,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A71.9,"Trachoma, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A74,Other diseases caused by chlamydiae,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A74.0,Chlamydial conjunctivitis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A74.8,Other chlamydial diseases,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A74.81,Chlamydial peritonitis,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A74.89,Other chlamydial diseases,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A74.9,"Chlamydial infection, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A75,Typhus fever,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A75.0,Epidemic louse-borne typhus fever due to Rickettsia prowazekii,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A75.1,Recrudescent typhus [Brills disease],medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A75.2,Typhus fever due to Rickettsia typhi,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A75.3,Typhus fever due to Rickettsia tsutsugamushi,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A75.9,"Typhus fever, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A77,Spotted fever [tick-borne rickettsioses],medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A77.0,Spotted fever due to Rickettsia rickettsii,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A77.1,Spotted fever due to Rickettsia conorii,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A77.2,Spotted fever due to Rickettsia siberica,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A77.3,Spotted fever due to Rickettsia australis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A77.4,Ehrlichiosis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A77.40,"Ehrlichiosis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A77.41,Ehrlichiosis chaffeensis [E. chaffeensis],medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A77.49,Other ehrlichiosis,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A77.8,Other spotted fevers,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A77.9,"Spotted fever, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A78,Q fever,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A79,Other rickettsioses,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A79.0,Trench fever,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A79.1,Rickettsialpox due to Rickettsia akari,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A79.8,Other specified rickettsioses,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A79.81,Rickettsiosis due to Ehrlichia sennetsu,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A79.82,Anaplasmosis [A. phagocytophilum],medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A79.89,Other specified rickettsioses,medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,A79.9,"Rickettsiosis, unspecified",medium,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B95,"Streptococcus, Staphylococcus, and Enterococcus as the cause of diseases classified elsewhere",low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B95.0,"Streptococcus, group A, as the cause of diseases classified elsewhere",low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B95.1,"Streptococcus, group B, as the cause of diseases classified elsewhere",low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B95.2,Enterococcus as the cause of diseases classified elsewhere,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B95.3,Streptococcus pneumoniae as the cause of diseases classified elsewhere,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B95.4,Other streptococcus as the cause of diseases classified elsewhere,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B95.5,Unspecified streptococcus as the cause of diseases classified elsewhere,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B95.6,Staphylococcus aureus as the cause of diseases classified elsewhere,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B95.61,Methicillin susceptible Staphylococcus aureus infection as the cause of diseases classified elsewhere,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B95.62,Methicillin resistant Staphylococcus aureus infection as the cause of diseases classified elsewhere,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B95.7,Other staphylococcus as the cause of diseases classified elsewhere,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B95.8,Unspecified staphylococcus as the cause of diseases classified elsewhere,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B96,Other bacterial agents as the cause of diseases classified elsewhere,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B96.0,Mycoplasma pneumoniae [M. pneumoniae] as the cause of diseases classified elsewhere,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B96.1,Klebsiella pneumoniae [K. pneumoniae] as the cause of diseases classified elsewhere,high,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B96.2,Escherichia coli [E. coli ] as the cause of diseases classified elsewhere,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B96.20,Unspecified Escherichia coli [E. coli] as the cause of diseases classified elsewhere,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B96.21,Shiga toxin-producing Escherichia coli [E. coli] [STEC] O157 as the cause of diseases classified elsewhere,low,confirmed
http://hl7.org/fhir/sid/icd-10-cm,B96.22,Other specified Shiga toxin-producing Escherichia coli [E. coli] [STEC] as the cause of diseases classified elsewhere,low,confirmed
