system,code,display,keyword,include_reason
http://loinc.org,"100516-4","Pediatric urology Outpatient Progress note",urology,domain
http://loinc.org,"100542-0","Urology Outpatient Progress note",urology,domain
http://loinc.org,"100646-9","Urology Hospital Progress note",urology,domain
http://loinc.org,"34851-6","Urology Consult note",urology,domain
http://loinc.org,"34852-4","Urology Note",urology,domain
http://loinc.org,"57168-7","Urology Referral note",urology,domain
http://loinc.org,"68804-4","Pediatric urology Diagnostic study note",urology,domain
http://loinc.org,"68805-1","Pediatric urology Discharge summary",urology,domain
http://loinc.org,"68807-7","Pediatric urology History and physical note",urology,domain
http://loinc.org,"68809-3","Pediatric urology procedure note",urology,domain
http://loinc.org,"68810-1","Pediatric urology Progress note",urology,domain
http://loinc.org,"68811-9","Pediatric urology Transfer summary note",urology,domain
http://loinc.org,"68812-7","Pediatric urology Hospital Consult note",urology,domain
http://loinc.org,"68813-5","Pediatric urology Hospital Letter",urology,domain
http://loinc.org,"68882-0","Pediatric urology Note",urology,domain
http://loinc.org,"75220-4","Urology Progress note",urology,domain
http://loinc.org,"75501-7","Urology Outpatient Note",urology,domain
http://loinc.org,"78576-6","Urology Diagnostic study note",urology,domain
http://loinc.org,"78603-8","Urology Education note",urology,domain
http://loinc.org,"78622-8","Urology Flowsheet",urology,domain
http://loinc.org,"78645-9","Urology Initial evaluation note",urology,domain
http://loinc.org,"78659-0","Urology procedure note",urology,domain
http://loinc.org,"78733-3","Urology Admission history and physical note",urology,domain
http://loinc.org,"78734-1","Urology Checklist",urology,domain
http://loinc.org,"78736-6","Urology Transfer summary note",urology,domain
http://loinc.org,"80783-4","Urology Plan of care note",urology,domain
http://loinc.org,"83563-7","Urology Nurse practitioner Note",urology,domain
http://loinc.org,"83597-5","Urology Nurse Note",urology,domain
http://loinc.org,"83598-3","Urology Nurse Outpatient Note",urology,domain
http://loinc.org,"83599-1","Urology Nurse procedure note",urology,domain
http://loinc.org,"83699-9","Urology Attending Admission evaluation note",urology,domain
http://loinc.org,"83700-5","Urology Attending Note",urology,domain
http://loinc.org,"83751-8","Urology Physician assistant Note",urology,domain
http://loinc.org,"83781-5","Urology Resident Note",urology,domain
http://loinc.org,"84038-9","Urology Administrative note",urology,domain
http://loinc.org,"84039-7","Urology Admission evaluation note",urology,domain
http://loinc.org,"84040-5","Urology Discharge summary",urology,domain
http://loinc.org,"84041-3","Urology History and physical note",urology,domain
http://loinc.org,"84042-1","Urology Hospital Note",urology,domain
http://loinc.org,"84043-9","Urology Interdisciplinary Note",urology,domain
http://loinc.org,"84044-7","Urology Outpatient procedure note",urology,domain
http://loinc.org,"84046-2","Urology Telephone encounter Note",urology,domain
http://loinc.org,"89033-5","Urology Telehealth Consult note",urology,domain
http://loinc.org,"89903-9","Urology Telehealth Note",urology,domain
http://loinc.org,"96158-1","Urology Evaluation note",urology,domain
http://loinc.org,"100445-6","Bone Marrow Transplant Outpatient Progress note",transplant,domain
http://loinc.org,"100472-0","Heart failure+Transplant cardiology Outpatient Progress note",transplant,domain
http://loinc.org,"100515-6","Pediatric transplant hepatology Outpatient Progress note",transplant,domain
http://loinc.org,"100533-9","Solid Organ Transplant Outpatient Progress note",transplant,domain
http://loinc.org,"100554-5","Bone Marrow Transplant Hospital Progress note",transplant,domain
http://loinc.org,"100580-0","Heart failure+Transplant cardiology Hospital Progress note",transplant,domain
http://loinc.org,"100623-8","Pediatric transplant hepatology Hospital Progress note",transplant,domain
http://loinc.org,"100640-2","Solid Organ Transplant Hospital Progress note",transplant,domain
http://loinc.org,"101896-9","Heart failure+Transplant cardiology procedure note",transplant,domain
http://loinc.org,"103816-5","Bone Marrow Transplant Medication management note",transplant,domain
http://loinc.org,"107949-0","Solid Organ Transplant Medication management note",transplant,domain
http://loinc.org,"68621-2","Heart failure+Transplant cardiology Note",transplant,domain
http://loinc.org,"68622-0","Heart failure+Transplant cardiology History and physical note",transplant,domain
http://loinc.org,"68624-6","Heart failure+Transplant cardiology Hospital Letter",transplant,domain
http://loinc.org,"68855-6","Pediatric transplant hepatology Diagnostic study note",transplant,domain
http://loinc.org,"68856-4","Pediatric transplant hepatology Discharge summary",transplant,domain
http://loinc.org,"68858-0","Pediatric transplant hepatology History and physical note",transplant,domain
http://loinc.org,"68859-8","Pediatric transplant hepatology Note",transplant,domain
http://loinc.org,"68861-4","Pediatric transplant hepatology procedure note",transplant,domain
http://loinc.org,"68862-2","Pediatric transplant hepatology Progress note",transplant,domain
http://loinc.org,"68863-0","Pediatric transplant hepatology Transfer summary note",transplant,domain
http://loinc.org,"68864-8","Pediatric transplant hepatology Hospital Consult note",transplant,domain
http://loinc.org,"68865-5","Pediatric transplant hepatology Hospital Letter",transplant,domain
http://loinc.org,"90717-0","Heart failure+Transplant cardiology Consult note",transplant,domain
http://loinc.org,"93956-1","Heart failure+Transplant cardiology Letter",transplant,domain
http://loinc.org,"93959-5","Heart failure+Transplant cardiology Diagnostic study note",transplant,domain
http://loinc.org,"94461-1","Solid Organ Transplant Consult note",transplant,domain
http://loinc.org,"94463-7","Bone Marrow Transplant Consult note",transplant,domain
http://loinc.org,"94464-5","Solid Organ Transplant Discharge summary",transplant,domain
http://loinc.org,"94465-2","Bone Marrow Transplant Discharge summary",transplant,domain
http://loinc.org,"94466-0","Solid Organ Transplant Progress note",transplant,domain
http://loinc.org,"94468-6","Bone Marrow Transplant Progress note",transplant,domain
http://loinc.org,"96373-6","Bone Marrow Transplant Admission evaluation note",transplant,domain
http://loinc.org,"97577-1","Heart failure+Transplant cardiology Progress note",transplant,domain
http://loinc.org,"97695-1","Solid Organ Transplant Evaluation note",transplant,domain
http://loinc.org,"97707-4","Solid Organ Transplant procedure note",transplant,domain
http://loinc.org,"99480-6","Solid Organ Transplant History and physical note",transplant,domain
http://loinc.org,"78446-2","Surgical critical care Flowsheet",surgical,domain
http://loinc.org,"80790-9","Surgical critical care Plan of care note",surgical,domain
http://loinc.org,"100540-4","Transplant surgery Outpatient Progress note",surgery|transplant,domain
http://loinc.org,"100730-1","Transplant surgery Discharge summary",surgery|transplant,domain
http://loinc.org,"68848-1","Transplant surgery Note",surgery|transplant,domain
http://loinc.org,"68849-9","Transplant surgery History and physical note",surgery|transplant,domain
http://loinc.org,"68851-5","Transplant surgery procedure note",surgery|transplant,domain
http://loinc.org,"68852-3","Transplant surgery Hospital Consult note",surgery|transplant,domain
http://loinc.org,"68853-1","Transplant surgery Hospital Letter",surgery|transplant,domain
http://loinc.org,"70238-1","Transplant surgery Hospital Progress note",surgery|transplant,domain
http://loinc.org,"78539-4","Transplant surgery Checklist",surgery|transplant,domain
http://loinc.org,"78598-0","Transplant surgery Education note",surgery|transplant,domain
http://loinc.org,"78629-3","Transplant surgery Flowsheet",surgery|transplant,domain
http://loinc.org,"78677-2","Transplant surgery Referral note",surgery|transplant,domain
http://loinc.org,"78683-0","Transplant surgery Transfer summary note",surgery|transplant,domain
http://loinc.org,"78731-7","Transplant surgery Admission history and physical note",surgery|transplant,domain
http://loinc.org,"80763-6","Transplant surgery Plan of care note",surgery|transplant,domain
http://loinc.org,"82835-0","Transplant surgery Initial evaluation note",surgery|transplant,domain
http://loinc.org,"83676-7","Transplant surgery Attending Note",surgery|transplant,domain
http://loinc.org,"83780-7","Transplant surgery Resident Note",surgery|transplant,domain
http://loinc.org,"83841-7","Transplant surgery Case manager Note",surgery|transplant,domain
http://loinc.org,"84035-5","Transplant surgery Consult note",surgery|transplant,domain
http://loinc.org,"84036-3","Transplant surgery Outpatient Note",surgery|transplant,domain
http://loinc.org,"84037-1","Transplant surgery Telephone encounter Note",surgery|transplant,domain
http://loinc.org,"96148-2","Transplant surgery Evaluation note",surgery|transplant,domain
http://loinc.org,"100514-9","Pediatric surgery Outpatient Progress note",surgery,domain
http://loinc.org,"100544-6","Vascular surgery Outpatient Progress note",surgery,domain
http://loinc.org,"100622-0","Pediatric surgery Hospital Progress note",surgery,domain
http://loinc.org,"100648-5","Vascular surgery Hospital Progress note",surgery,domain
http://loinc.org,"101887-8","Surgery Telephone encounter Consult note",surgery,domain
http://loinc.org,"103803-3","Surgery Outpatient Progress note",surgery,domain
http://loinc.org,"104591-3","Vascular surgery Letter",surgery,domain
http://loinc.org,"107919-3","Surgery Medication management note",surgery,domain
http://loinc.org,"34773-2","Surgery Attending Note",surgery,domain
http://loinc.org,"34774-0","Surgery History and physical note",surgery,domain
http://loinc.org,"34847-4","Surgery Consult note",surgery,domain
http://loinc.org,"34848-2","Surgery Note",surgery,domain
http://loinc.org,"34853-2","Vascular surgery Consult note",surgery,domain
http://loinc.org,"34854-0","Vascular surgery Outpatient Note",surgery,domain
http://loinc.org,"34873-0","Surgery Admission evaluation note",surgery,domain
http://loinc.org,"57166-1","Surgery Referral note",surgery,domain
http://loinc.org,"57169-5","Vascular surgery Referral note",surgery,domain
http://loinc.org,"64057-3","Surgery Hospital Progress note",surgery,domain
http://loinc.org,"64066-4","Surgery Medical student Hospital Admission evaluation note",surgery,domain
http://loinc.org,"64067-2","Surgery Medical student Hospital Progress note",surgery,domain
http://loinc.org,"64068-0","Surgery Medical student Hospital Consult note",surgery,domain
http://loinc.org,"68480-3","Surgery Attending Hospital Progress note",surgery,domain
http://loinc.org,"68794-7","Pediatric surgery Diagnostic study note",surgery,domain
http://loinc.org,"68795-4","Pediatric surgery Discharge summary",surgery,domain
http://loinc.org,"68797-0","Pediatric surgery History and physical note",surgery,domain
http://loinc.org,"68799-6","Pediatric surgery procedure note",surgery,domain
http://loinc.org,"68800-2","Pediatric surgery Progress note",surgery,domain
http://loinc.org,"68801-0","Pediatric surgery Transfer summary note",surgery,domain
http://loinc.org,"68802-8","Pediatric surgery Hospital Consult note",surgery,domain
http://loinc.org,"68803-6","Pediatric surgery Hospital Letter",surgery,domain
http://loinc.org,"68881-2","Pediatric surgery Note",surgery,domain
http://loinc.org,"75493-7","Surgery Outpatient Note",surgery,domain
http://loinc.org,"78247-4","Surgery Admission history and physical note",surgery,domain
http://loinc.org,"78280-5","Surgery Education note",surgery,domain
http://loinc.org,"78292-0","Surgery Flowsheet",surgery,domain
http://loinc.org,"78322-5","Surgery procedure note",surgery,domain
http://loinc.org,"78503-0","Surgery Checklist",surgery,domain
http://loinc.org,"78510-5","Vascular surgery Admission history and physical note",surgery,domain
http://loinc.org,"78542-8","Vascular surgery Checklist",surgery,domain
http://loinc.org,"78544-4","Pediatric surgery Checklist",surgery,domain
http://loinc.org,"78597-2","Vascular surgery Education note",surgery,domain
http://loinc.org,"78606-1","Pediatric surgery Education note",surgery,domain
http://loinc.org,"78620-2","Vascular surgery Flowsheet",surgery,domain
http://loinc.org,"78627-7","Pediatric surgery Flowsheet",surgery,domain
http://loinc.org,"78673-1","Pediatric surgery Referral note",surgery,domain
http://loinc.org,"78680-6","Vascular surgery Transfer summary note",surgery,domain
http://loinc.org,"78724-2","Pediatric surgery Admission history and physical note",surgery,domain
http://loinc.org,"78729-1","Surgery Transfer summary note",surgery,domain
http://loinc.org,"80753-7","Surgery Plan of care note",surgery,domain
http://loinc.org,"80767-7","Pediatric surgery Plan of care note",surgery,domain
http://loinc.org,"80768-5","Vascular surgery Plan of care note",surgery,domain
http://loinc.org,"82836-8","Pediatric surgery Initial evaluation note",surgery,domain
http://loinc.org,"82838-4","Vascular surgery Initial evaluation note",surgery,domain
http://loinc.org,"83562-9","Surgery Nurse practitioner Note",surgery,domain
http://loinc.org,"83564-5","Vascular surgery Nurse practitioner Note",surgery,domain
http://loinc.org,"83612-2","Surgery Nurse Hospital Note",surgery,domain
http://loinc.org,"83613-0","Surgery Nurse Note",surgery,domain
http://loinc.org,"83615-5","Surgery Nurse Outpatient Note",surgery,domain
http://loinc.org,"83616-3","Surgery Nurse Outpatient procedure note",surgery,domain
http://loinc.org,"83617-1","Surgery Nurse procedure note",surgery,domain
http://loinc.org,"83618-9","Vascular surgery Nurse Note",surgery,domain
http://loinc.org,"83619-7","Vascular surgery Nurse Outpatient Note",surgery,domain
http://loinc.org,"83670-0","Surgery Attending Admission evaluation note",surgery,domain
http://loinc.org,"83671-8","Surgery Attending Intensive care unit Admission evaluation note",surgery,domain
http://loinc.org,"83672-6","Surgery Attending Intensive care unit Note",surgery,domain
http://loinc.org,"83674-2","Surgery Attending Outpatient Note",surgery,domain
http://loinc.org,"83677-5","Vascular surgery Attending Admission evaluation note",surgery,domain
http://loinc.org,"83678-3","Vascular surgery Attending Note",surgery,domain
http://loinc.org,"83752-6","Vascular surgery Physician assistant Note",surgery,domain
http://loinc.org,"83778-1","Surgery Resident Admission evaluation note",surgery,domain
http://loinc.org,"83779-9","Surgery Resident Note",surgery,domain
http://loinc.org,"83782-3","Vascular surgery Resident Note",surgery,domain
http://loinc.org,"83792-2","Surgery Intern Admission evaluation note",surgery,domain
http://loinc.org,"83840-9","Vascular surgery Technician Note",surgery,domain
http://loinc.org,"83842-5","Surgery Interdisciplinary Note",surgery,domain
http://loinc.org,"83843-3","Surgery Case manager Note",surgery,domain
http://loinc.org,"84012-4","Surgery Intensive care unit Admission evaluation note",surgery,domain
http://loinc.org,"84013-2","Surgery Intensive care unit Discharge summary",surgery,domain
http://loinc.org,"84014-0","Surgery Intensive care unit Note",surgery,domain
http://loinc.org,"84015-7","Surgery Intensive care unit procedure note",surgery,domain
http://loinc.org,"84016-5","Surgery Intensive care unit Transfer summary note",surgery,domain
http://loinc.org,"84017-3","Surgery Discharge summary",surgery,domain
http://loinc.org,"84018-1","Surgery Outpatient Discharge summary",surgery,domain
http://loinc.org,"84019-9","Surgery Outpatient History and physical note",surgery,domain
http://loinc.org,"84021-5","Surgery Outpatient procedure note",surgery,domain
http://loinc.org,"84022-3","Surgery Telephone encounter Note",surgery,domain
http://loinc.org,"84047-0","Vascular surgery Admission evaluation note",surgery,domain
http://loinc.org,"84048-8","Vascular surgery History and physical note",surgery,domain
http://loinc.org,"84049-6","Vascular surgery Hospital Note",surgery,domain
http://loinc.org,"84050-4","Vascular surgery Note",surgery,domain
http://loinc.org,"84053-8","Vascular surgery procedure note",surgery,domain
http://loinc.org,"84054-6","Vascular surgery Telephone encounter Note",surgery,domain
http://loinc.org,"85440-6","Vascular surgery Discharge summary",surgery,domain
http://loinc.org,"85441-4","Vascular surgery Progress note",surgery,domain
http://loinc.org,"85898-5","Surgery Diagnostic study note",surgery,domain
http://loinc.org,"88652-3","Surgery Parenteral therapy note",surgery,domain
http://loinc.org,"89825-4","Vascular surgery Team Conference note",surgery,domain
http://loinc.org,"94782-0","Surgery Telehealth Note",surgery,domain
http://loinc.org,"94805-9","Vascular surgery Telehealth Note",surgery,domain
http://loinc.org,"96147-4","Vascular surgery Evaluation note",surgery,domain
http://loinc.org,"96151-6","Pediatric surgery Evaluation note",surgery,domain
http://loinc.org,"100455-5","Clinical pathology Outpatient Progress note",pathology,domain
http://loinc.org,"100563-6","Clinical pathology Hospital Progress note",pathology,domain
http://loinc.org,"102009-8","Clinical pathology Laboratory report",pathology,domain
http://loinc.org,"34122-2","Pathology procedure note",pathology,domain
http://loinc.org,"34819-3","Pathology Note",pathology,domain
http://loinc.org,"60570-9","Pathology Consult note",pathology,domain
http://loinc.org,"81191-9","Chemical pathology Consult note",pathology,domain
http://loinc.org,"81192-7","Clinical pathology Consult note",pathology,domain
http://loinc.org,"81193-5","Medical microbiology - pathology Consult note",pathology,domain
http://loinc.org,"83592-6","Pathology Nurse Note",pathology,domain
http://loinc.org,"84334-2","Pathology Telephone encounter Note",pathology,domain
http://loinc.org,"84335-9","Pathology Outpatient Note",pathology,domain
http://loinc.org,"84336-7","Pathology Letter",pathology,domain
http://loinc.org,"90009-2","Clinical pathology Team Conference note",pathology,domain
http://loinc.org,"90010-0","Clinical pathology procedure note",pathology,domain
http://loinc.org,"90011-8","Clinical pathology Progress note",pathology,domain
http://loinc.org,"90013-4","Clinical pathology Initial evaluation note",pathology,domain
http://loinc.org,"90015-9","Clinical pathology Telephone encounter Note",pathology,domain
http://loinc.org,"90371-6","Clinical pathology Note",pathology,domain
http://loinc.org,"94788-7","Clinical pathology Telehealth Note",pathology,domain
http://loinc.org,"96173-0","Clinical pathology Evaluation note",pathology,domain
http://loinc.org,"68808-5","Pediatric urology Preoperative evaluation and management note",operative|urology,domain
http://loinc.org,"78735-8","Urology Preoperative evaluation and management note",operative|urology,domain
http://loinc.org,"83701-3","Urology Attending Preoperative evaluation and management note",operative|urology,domain
http://loinc.org,"84045-4","Urology Postoperative evaluation and management note",operative|urology,domain
http://loinc.org,"68623-8","Heart failure+Transplant cardiology Preoperative evaluation and management note",operative|transplant,domain
http://loinc.org,"68860-6","Pediatric transplant hepatology Preoperative evaluation and management note",operative|transplant,domain
http://loinc.org,"68850-7","Transplant surgery Preoperative evaluation and management note","operative|surgery|transplant",domain
http://loinc.org,"34875-5","Surgery Postoperative evaluation and management note",operative|surgery,domain
http://loinc.org,"34876-3","Surgery Preoperative evaluation and management note",operative|surgery,domain
http://loinc.org,"34880-5","Surgery Nurse Postoperative evaluation and management note",operative|surgery,domain
http://loinc.org,"34881-3","Surgery Nurse Preoperative evaluation and management note",operative|surgery,domain
http://loinc.org,"68606-3","Surgery Hospital Postoperative evaluation and management note",operative|surgery,domain
http://loinc.org,"68798-8","Pediatric surgery Preoperative evaluation and management note",operative|surgery,domain
http://loinc.org,"78737-4","Vascular surgery Preoperative evaluation and management note",operative|surgery,domain
http://loinc.org,"83675-9","Surgery Attending Postoperative evaluation and management note",operative|surgery,domain
http://loinc.org,"83679-1","Vascular surgery Attending Preoperative evaluation and management note",operative|surgery,domain
http://loinc.org,"84051-2","Vascular surgery Outpatient Postoperative evaluation and management note",operative|surgery,domain
http://loinc.org,"84052-0","Vascular surgery Postoperative evaluation and management note",operative|surgery,domain
http://loinc.org,"85945-4","Surgery Outpatient Postoperative evaluation and management note",operative|surgery,domain
http://loinc.org,"85946-2","Surgery Outpatient Preoperative evaluation and management note",operative|surgery,domain
http://loinc.org,"85947-0","Surgery Nurse Outpatient Preoperative evaluation and management note",operative|surgery,domain
http://loinc.org,"85948-8","Surgery Attending Preoperative evaluation and management note",operative|surgery,domain
http://loinc.org,"34123-0","Anesthesiology Hospital Preoperative evaluation and management note","operative",domain
http://loinc.org,"34751-8","Anesthesiology Preoperative evaluation and management note","operative",domain
http://loinc.org,"83681-7","Anesthesiology Attending Preoperative evaluation and management note","operative",domain
http://loinc.org,"84061-1","Anesthesiology Postoperative evaluation and management note","operative",domain
http://loinc.org,"34877-1","Urology Surgical operation note","operation|surgical|urology",domain
http://loinc.org,"101049-5","Anesthesiology Surgical operation note","operation|surgical",domain
http://loinc.org,"78244-1","Transplant surgery Surgical operation note","operation|surgery|surgical|transplant",domain
http://loinc.org,"34874-8","Surgery Surgical operation note","operation|surgery|surgical",domain
http://loinc.org,"78243-3","Vascular surgery Surgical operation note","operation|surgery|surgical",domain
http://loinc.org,"78725-9","Pediatric surgery Surgical operation note","operation|surgery|surgical",domain
http://loinc.org,"83614-8","Surgery Nurse Surgical operation note","operation|surgery|surgical",domain
http://loinc.org,"83673-4","Surgery Attending Surgical operation note","operation|surgery|surgical",domain
http://loinc.org,"84020-7","Surgery Outpatient Surgical operation note","operation|surgery|surgical",domain
http://loinc.org,"100719-4","Surgical oncology Discharge summary","oncology|surgical",domain
http://loinc.org,"101015-6","Surgical oncology History and physical note","oncology|surgical",domain
http://loinc.org,"103554-2","Surgical oncology Progress note","oncology|surgical",domain
http://loinc.org,"103804-1","Surgical oncology Outpatient Progress note","oncology|surgical",domain
http://loinc.org,"80799-0","Surgical oncology Admission history and physical note","oncology|surgical",domain
http://loinc.org,"80800-6","Surgical oncology Checklist","oncology|surgical",domain
http://loinc.org,"80801-4","Surgical oncology Consult note","oncology|surgical",domain
http://loinc.org,"80802-2","Surgical oncology Education note","oncology|surgical",domain
http://loinc.org,"80803-0","Surgical oncology Flowsheet","oncology|surgical",domain
http://loinc.org,"80804-8","Surgical oncology Plan of care note","oncology|surgical",domain
http://loinc.org,"80806-3","Surgical oncology Referral note","oncology|surgical",domain
http://loinc.org,"80808-9","Surgical oncology Transfer summary note","oncology|surgical",domain
http://loinc.org,"82839-2","Surgical oncology Initial evaluation note","oncology|surgical",domain
http://loinc.org,"96130-0","Surgical oncology Evaluation note","oncology|surgical",domain
http://loinc.org,"80805-5","Surgical oncology Preoperative evaluation and management note","oncology|operative|surgical",domain
http://loinc.org,"68753-3","Pediatric hematology-oncology Preoperative evaluation and management note","oncology|operative",domain
http://loinc.org,"78242-5","Hematology+Medical oncology Surgical operation note","oncology|operation|surgical",domain
http://loinc.org,"80807-1","Surgical oncology Surgical operation note","oncology|operation|surgical",domain
http://loinc.org,"100474-6","Hematology+Medical oncology Outpatient Progress note","oncology",domain
http://loinc.org,"100496-9","Oncology Outpatient Progress note","oncology",domain
http://loinc.org,"100509-9","Pediatric hematology-oncology Outpatient Progress note","oncology",domain
http://loinc.org,"100525-5","Radiation oncology Outpatient Progress note","oncology",domain
http://loinc.org,"100582-6","Hematology+Medical oncology Hospital Progress note","oncology",domain
http://loinc.org,"100604-8","Oncology Hospital Progress note","oncology",domain
http://loinc.org,"100617-0","Pediatric hematology-oncology Hospital Progress note","oncology",domain
http://loinc.org,"100631-1","Radiation oncology Hospital Progress note","oncology",domain
http://loinc.org,"101029-7","Hematology+Medical oncology History and physical note","oncology",domain
http://loinc.org,"101136-0","Radiation oncology End of treatment letter","oncology",domain
http://loinc.org,"103802-5","Medical oncology.team Conference note","oncology",domain
http://loinc.org,"103806-6","Oncology Telephone encounter Note","oncology",domain
http://loinc.org,"104593-9","Oncology Letter","oncology",domain
http://loinc.org,"107922-7","Oncology Medication management note","oncology",domain
http://loinc.org,"34779-9","Hematology+Medical oncology Consult note","oncology",domain
http://loinc.org,"34780-7","Hematology+Medical oncology Note","oncology",domain
http://loinc.org,"34805-2","Oncology Consult note","oncology",domain
http://loinc.org,"34806-0","Oncology Note","oncology",domain
http://loinc.org,"34831-8","Radiation oncology Consult note","oncology",domain
http://loinc.org,"34832-6","Radiation oncology Note","oncology",domain
http://loinc.org,"57149-7","Oncology Referral note","oncology",domain
http://loinc.org,"57159-6","Radiation oncology Referral note","oncology",domain
http://loinc.org,"57172-9","Hematology+Medical oncology Referral note","oncology",domain
http://loinc.org,"68553-7","Hematology+Medical oncology Initial evaluation note","oncology",domain
http://loinc.org,"68554-5","Hematology+Medical oncology Progress note","oncology",domain
http://loinc.org,"68555-2","Hematology+Medical oncology Hospital Letter","oncology",domain
http://loinc.org,"68602-2","Radiation oncology Summary note","oncology",domain
http://loinc.org,"68603-0","Radiation oncology Hospital Summary note","oncology",domain
http://loinc.org,"68748-3","Pediatric hematology-oncology Diagnostic study note","oncology",domain
http://loinc.org,"68749-1","Pediatric hematology-oncology Discharge summary","oncology",domain
http://loinc.org,"68751-7","Pediatric hematology-oncology History and physical note","oncology",domain
http://loinc.org,"68752-5","Pediatric hematology-oncology Note","oncology",domain
http://loinc.org,"68754-1","Pediatric hematology-oncology procedure note","oncology",domain
http://loinc.org,"68755-8","Pediatric hematology-oncology Progress note","oncology",domain
http://loinc.org,"68756-6","Pediatric hematology-oncology Transfer summary note","oncology",domain
http://loinc.org,"68757-4","Pediatric hematology-oncology Hospital Consult note","oncology",domain
http://loinc.org,"68758-2","Pediatric hematology-oncology Hospital Letter","oncology",domain
http://loinc.org,"74156-1","Oncology Plan of care and summary note","oncology",domain
http://loinc.org,"78392-8","Oncology Admission history and physical note","oncology",domain
http://loinc.org,"78417-3","Oncology Discharge instructions","oncology",domain
http://loinc.org,"78421-5","Oncology Discharge summary","oncology",domain
http://loinc.org,"78428-0","Oncology Discharge teaching note","oncology",domain
http://loinc.org,"78453-8","Oncology Education note","oncology",domain
http://loinc.org,"78462-9","Oncology Flowsheet","oncology",domain
http://loinc.org,"78465-2","Oncology History and physical note","oncology",domain
http://loinc.org,"78471-0","Oncology Initial evaluation note","oncology",domain
http://loinc.org,"78478-5","Oncology procedure note","oncology",domain
http://loinc.org,"78482-7","Oncology Progress note","oncology",domain
http://loinc.org,"78493-4","Oncology Transfer summary note","oncology",domain
http://loinc.org,"78572-5","Radiation oncology Diagnostic study note","oncology",domain
http://loinc.org,"78595-6","Radiation oncology Education note","oncology",domain
http://loinc.org,"78628-5","Radiation oncology Flowsheet","oncology",domain
http://loinc.org,"78653-3","Radiation oncology Initial evaluation note","oncology",domain
http://loinc.org,"78656-6","Radiation oncology procedure note","oncology",domain
http://loinc.org,"78665-7","Radiation oncology Progress note","oncology",domain
http://loinc.org,"78706-9","Oncology Form","oncology",domain
http://loinc.org,"80759-4","Oncology Plan of care note","oncology",domain
http://loinc.org,"80785-9","Radiation oncology Plan of care note","oncology",domain
http://loinc.org,"83546-2","Hematology+Medical oncology Nurse practitioner Note","oncology",domain
http://loinc.org,"83578-5","Hematology+Medical oncology Nurse Consult note","oncology",domain
http://loinc.org,"83579-3","Hematology+Medical oncology Nurse Note","oncology",domain
http://loinc.org,"83580-1","Hematology+Medical oncology Nurse Outpatient Note","oncology",domain
http://loinc.org,"83593-4","Radiation oncology Nurse Education note","oncology",domain
http://loinc.org,"83594-2","Radiation oncology Nurse Note","oncology",domain
http://loinc.org,"83685-8","Hematology+Medical oncology Attending Consult note","oncology",domain
http://loinc.org,"83686-6","Hematology+Medical oncology Attending Note","oncology",domain
http://loinc.org,"83697-3","Radiation oncology Attending Note","oncology",domain
http://loinc.org,"83739-3","Hematology+Medical oncology Fellow Note","oncology",domain
http://loinc.org,"83758-3","Hematology+Medical oncology Resident Note","oncology",domain
http://loinc.org,"83775-7","Radiation oncology Resident Note","oncology",domain
http://loinc.org,"83917-5","Radiation oncology Hospital Note","oncology",domain
http://loinc.org,"83918-3","Radiation oncology Outpatient Note","oncology",domain
http://loinc.org,"83919-1","Radiation oncology Telephone encounter Note","oncology",domain
http://loinc.org,"83920-9","Radiation oncology Therapist Note","oncology",domain
http://loinc.org,"84137-9","Hematology+Medical oncology Pharmacist Note","oncology",domain
http://loinc.org,"84138-7","Hematology+Medical oncology Conference note","oncology",domain
http://loinc.org,"84139-5","Hematology+Medical oncology Discharge summary","oncology",domain
http://loinc.org,"84140-3","Hematology+Medical oncology Education note","oncology",domain
http://loinc.org,"84141-1","Hematology+Medical oncology Group counseling note","oncology",domain
http://loinc.org,"84142-9","Hematology+Medical oncology Hospital Consult note","oncology",domain
http://loinc.org,"84143-7","Hematology+Medical oncology Hospital Note","oncology",domain
http://loinc.org,"84144-5","Hematology+Medical oncology Medication management note","oncology",domain
http://loinc.org,"84145-2","Hematology+Medical oncology Outpatient Consult note","oncology",domain
http://loinc.org,"84146-0","Hematology+Medical oncology Outpatient Note","oncology",domain
http://loinc.org,"84147-8","Hematology+Medical oncology procedure note","oncology",domain
http://loinc.org,"84148-6","Hematology+Medical oncology Risk assessment and screening note","oncology",domain
http://loinc.org,"84149-4","Hematology+Medical oncology Team Note","oncology",domain
http://loinc.org,"84150-2","Hematology+Medical oncology Telephone encounter Note","oncology",domain
http://loinc.org,"84151-0","Hematology+Medical oncology Plan of care note","oncology",domain
http://loinc.org,"85588-2","Hematology+Medical oncology Diagnostic study note","oncology",domain
http://loinc.org,"86215-1","Hematology+Medical oncology Disease staging note","oncology",domain
http://loinc.org,"88648-1","Hematology+Medical oncology Parenteral therapy note","oncology",domain
http://loinc.org,"89884-1","Hematology+Medical oncology Telehealth Note","oncology",domain
http://loinc.org,"94792-9","Oncology Telehealth Note","oncology",domain
http://loinc.org,"94799-4","Radiation oncology Telehealth Note","oncology",domain
http://loinc.org,"96137-5","Oncology Evaluation note","oncology",domain
http://loinc.org,"96343-9","Oncology Outpatient Note","oncology",domain
http://loinc.org,"96344-7","Oncology Summary note","oncology",domain
http://loinc.org,"97683-7","Radiation oncology History and physical note","oncology",domain
