"system","code","display"
"LNC","22298-4","EBV NA IgG Titr Ser"
"LNC","22298-4","EBV nuclear IgG (S) [Titer]"
"LNC","22298-4","Epstein Barr virus nuclear Ab.IgG:Titr:Pt:Ser:SemiQn"
"LNC","22298-4","Epstein Barr virus nuclear Antibody.immunoglobulin G:Dilution Factor (Titer):To identify measures at a point in time:Serum:Semiquantitative"
"LNC","22298-4","Epstein Barr virus nuclear IgG Ab [Titer] in Serum"
"LNC","23858-4","EBV DNA CSF Ql NAA+probe"
"LNC","23858-4","EBV DNA NAA+probe Ql (CSF)"
"LNC","23858-4","Epstein Barr virus DNA [Presence] in Cerebral spinal fluid by NAA with probe detection"
"LNC","23858-4","Epstein Barr virus DNA:PrThr:Pt:CSF:Ord:Probe.amp.tar"
"LNC","23858-4","Epstein Barr virus deoxyribonucleic acid:Presence or Threshold:To identify measures at a point in time:Cerebral spinal fluid:Ordinal:Probe.amp.tar"
"LNC","23970-7","EBV NA IgG Titr CSF"
"LNC","23970-7","EBV nuclear IgG (CSF) [Titer]"
"LNC","23970-7","Epstein Barr virus nuclear Ab.IgG:Titr:Pt:CSF:SemiQn"
"LNC","23970-7","Epstein Barr virus nuclear Antibody.immunoglobulin G:Dilution Factor (Titer):To identify measures at a point in time:Cerebral spinal fluid:Semiquantitative"
"LNC","23970-7","Epstein Barr virus nuclear IgG Ab [Titer] in Cerebral spinal fluid"
"LNC","23971-5","EBV EA IgG Titr Ser"
"LNC","23971-5","EBV early IgG (S) [Titer]"
"LNC","23971-5","Epstein Barr virus early Ab.IgG:Titr:Pt:Ser:SemiQn"
"LNC","23971-5","Epstein Barr virus early Antibody.immunoglobulin G:Dilution Factor (Titer):To identify measures at a point in time:Serum:Semiquantitative"
"LNC","23971-5","Epstein Barr virus early IgG Ab [Titer] in Serum"
"LNC","23972-3","EBV EA IgG Titr CSF"
"LNC","23972-3","EBV early IgG (CSF) [Titer]"
"LNC","23972-3","Epstein Barr virus early Ab.IgG:Titr:Pt:CSF:SemiQn"
"LNC","23972-3","Epstein Barr virus early Antibody.immunoglobulin G:Dilution Factor (Titer):To identify measures at a point in time:Cerebral spinal fluid:Semiquantitative"
"LNC","23972-3","Epstein Barr virus early IgG Ab [Titer] in Cerebral spinal fluid"
"LNC","23994-7","EBV NA IgG Titr CSF IF"
"LNC","23994-7","EBV nuclear IgG IF (CSF) [Titer]"
"LNC","23994-7","Epstein Barr virus nuclear Ab.IgG:Titr:Pt:CSF:SemiQn:IF"
"LNC","23994-7","Epstein Barr virus nuclear Antibody.immunoglobulin G:Dilution Factor (Titer):To identify measures at a point in time:Cerebral spinal fluid:Semiquantitative:Immune Fluorescence"
"LNC","23994-7","Epstein Barr virus nuclear IgG Ab [Titer] in Cerebral spinal fluid by Immunofluorescence"
"LNC","23995-4","EBV EA IgG Titr Ser IF"
"LNC","23995-4","EBV early IgG IF (S) [Titer]"
"LNC","23995-4","Epstein Barr virus early Ab.IgG:Titr:Pt:Ser:SemiQn:IF"
"LNC","23995-4","Epstein Barr virus early Antibody.immunoglobulin G:Dilution Factor (Titer):To identify measures at a point in time:Serum:Semiquantitative:Immune Fluorescence"
"LNC","23995-4","Epstein Barr virus early IgG Ab [Titer] in Serum by Immunofluorescence"
"LNC","23996-2","EBV EA IgG Titr CSF IF"
"LNC","23996-2","EBV early IgG IF (CSF) [Titer]"
"LNC","23996-2","Epstein Barr virus early Ab.IgG:Titr:Pt:CSF:SemiQn:IF"
"LNC","23996-2","Epstein Barr virus early Antibody.immunoglobulin G:Dilution Factor (Titer):To identify measures at a point in time:Cerebral spinal fluid:Semiquantitative:Immune Fluorescence"
"LNC","23996-2","Epstein Barr virus early IgG Ab [Titer] in Cerebral spinal fluid by Immunofluorescence"
"LNC","24007-7","EBV EA IgG Ser-aCnc"
"LNC","24007-7","EBV early IgG Qn (S)"
"LNC","24007-7","Epstein Barr virus early Ab.IgG:ACnc:Pt:Ser:Qn"
"LNC","24007-7","Epstein Barr virus early Antibody.immunoglobulin G:Arbitrary concentration:To identify measures at a point in time:Serum:Quantitative"
"LNC","24007-7","Epstein Barr virus early IgG Ab [Units/volume] in Serum"
"LNC","24114-1","EBV VCA IgG Ser Ql IA"
"LNC","24114-1","EBV capsid IgG IA Ql (S)"
"LNC","24114-1","Epstein Barr virus capsid Ab.IgG:PrThr:Pt:Ser:Ord:IA"
"LNC","24114-1","Epstein Barr virus capsid Antibody.immunoglobulin G:Presence or Threshold:To identify measures at a point in time:Serum:Ordinal:Immunoassay"
"LNC","24114-1","Epstein Barr virus capsid IgG Ab [Presence] in Serum by Immunoassay"
"LNC","24115-8","EBV VCA IgM Ser Ql IA"
"LNC","24115-8","EBV capsid IgM IA Ql (S)"
"LNC","24115-8","Epstein Barr virus capsid Ab.IgM:PrThr:Pt:Ser:Ord:IA"
"LNC","24115-8","Epstein Barr virus capsid Antibody.immunoglobulin M:Presence or Threshold:To identify measures at a point in time:Serum:Ordinal:Immunoassay"
"LNC","24115-8","Epstein Barr virus capsid IgM Ab [Presence] in Serum by Immunoassay"
"LNC","24316-2","EBV VCA IgG+IgM Pnl Ser"
"LNC","24316-2","EBV capsid IgG and IgM panel (S)"
"LNC","24316-2","Epstein Barr virus capsid Ab.IgG & IgM panel:-:Pt:Ser:Qn"
"LNC","24316-2","Epstein Barr virus capsid Antibody.immunoglobulin G & immunoglobulin M panel:-:To identify measures at a point in time:Serum:Quantitative"
"LNC","24316-2","Epstein Barr virus capsid IgG and IgM panel - Serum"
"LNC","26662-7","BEBV Ab Ser Ql"
"LNC","26662-7","Bebaru virus Ab Ql (S)"
"LNC","26662-7","Bebaru virus Ab [Presence] in Serum"
"LNC","26662-7","Bebaru virus Ab:PrThr:Pt:Ser:Ord"
"LNC","26662-7","Bebaru virus Antibody:Presence or Threshold:To identify measures at a point in time:Serum:Ordinal"
"LNC","26705-4","EBV NA IgM Titr Ser"
"LNC","26705-4","EBV nuclear IgM (S) [Titer]"
"LNC","26705-4","Epstein Barr virus nuclear Ab.IgM:Titr:Pt:Ser:SemiQn"
"LNC","26705-4","Epstein Barr virus nuclear Antibody.immunoglobulin M:Dilution Factor (Titer):To identify measures at a point in time:Serum:Semiquantitative"
"LNC","26705-4","Epstein Barr virus nuclear IgM Ab [Titer] in Serum"
"LNC","30083-0","EBV NA IgG Ser IA-aCnc"
"LNC","30083-0","EBV nuclear IgG IA Qn (S)"
"LNC","30083-0","Epstein Barr virus nuclear Ab.IgG:ACnc:Pt:Ser:Qn:IA"
"LNC","30083-0","Epstein Barr virus nuclear Antibody.immunoglobulin G:Arbitrary concentration:To identify measures at a point in time:Serum:Quantitative:Immunoassay"
"LNC","30083-0","Epstein Barr virus nuclear IgG Ab [Units/volume] in Serum by Immunoassay"
"LNC","30136-6","EBV VCA IgG sp2 Ser Ql"
"LNC","30136-6","EBV capsid IgG spec 2 Ql (S)"
"LNC","30136-6","Epstein Barr virus capsid Ab.IgG^2nd specimen:PrThr:Pt:Ser:Ord"
"LNC","30136-6","Epstein Barr virus capsid Antibody.immunoglobulin G^2nd specimen:Presence or Threshold:To identify measures at a point in time:Serum:Ordinal"
"LNC","30136-6","Epstein Barr virus capsid IgG Ab [Presence] in Serum --2nd specimen"
"LNC","30137-4","EBV VCA IgM sp2 Ser Ql"
"LNC","30137-4","EBV capsid IgM spec 2 Ql (S)"
"LNC","30137-4","Epstein Barr virus capsid Ab.IgM^2nd specimen:PrThr:Pt:Ser:Ord"
"LNC","30137-4","Epstein Barr virus capsid Antibody.immunoglobulin M^2nd specimen:Presence or Threshold:To identify measures at a point in time:Serum:Ordinal"
"LNC","30137-4","Epstein Barr virus capsid IgM Ab [Presence] in Serum --2nd specimen"
"LNC","30138-2","EBV NA Ab sp2 Ser Ql"
"LNC","30138-2","EBV nuclear Ab spec 2 Ql (S)"
"LNC","30138-2","Epstein Barr virus nuclear Ab [Presence] in Serum --2nd specimen"
"LNC","30138-2","Epstein Barr virus nuclear Ab^2nd specimen:PrThr:Pt:Ser:Ord"
"LNC","30138-2","Epstein Barr virus nuclear Antibody^2nd specimen:Presence or Threshold:To identify measures at a point in time:Serum:Ordinal"
"LNC","30339-6","EBV VCA IgG Ser Ql"
"LNC","30339-6","EBV capsid IgG Ql (S)"
"LNC","30339-6","Epstein Barr virus capsid Ab.IgG:PrThr:Pt:Ser:Ord"
"LNC","30339-6","Epstein Barr virus capsid Antibody.immunoglobulin G:Presence or Threshold:To identify measures at a point in time:Serum:Ordinal"
"LNC","30339-6","Epstein Barr virus capsid IgG Ab [Presence] in Serum"
"LNC","30340-4","EBV VCA IgM Ser Ql"
"LNC","30340-4","EBV capsid IgM Ql (S)"
"LNC","30340-4","Epstein Barr virus capsid Ab.IgM:PrThr:Pt:Ser:Ord"
"LNC","30340-4","Epstein Barr virus capsid Antibody.immunoglobulin M:Presence or Threshold:To identify measures at a point in time:Serum:Ordinal"
"LNC","30340-4","Epstein Barr virus capsid IgM Ab [Presence] in Serum"
"LNC","31369-2","EBV VCA IgA Ser-aCnc"
"LNC","31369-2","EBV capsid IgA Qn (S)"
"LNC","31369-2","Epstein Barr virus capsid Ab.IgA:ACnc:Pt:Ser:Qn"
"LNC","31369-2","Epstein Barr virus capsid Antibody.immunoglobulin A:Arbitrary concentration:To identify measures at a point in time:Serum:Quantitative"
"LNC","31369-2","Epstein Barr virus capsid IgA Ab [Units/volume] in Serum"
"LNC","31370-0","EBV VCA IgM CSF-aCnc"
"LNC","31370-0","EBV capsid IgM Qn (CSF)"
"LNC","31370-0","Epstein Barr virus capsid Ab.IgM:ACnc:Pt:CSF:Qn"
"LNC","31370-0","Epstein Barr virus capsid Antibody.immunoglobulin M:Arbitrary concentration:To identify measures at a point in time:Cerebral spinal fluid:Quantitative"
"LNC","31370-0","Epstein Barr virus capsid IgM Ab [Units/volume] in Cerebral spinal fluid"
"LNC","31371-8","EBV EA IgG CSF-aCnc"
"LNC","31371-8","EBV early IgG Qn (CSF)"
"LNC","31371-8","Epstein Barr virus early Ab.IgG:ACnc:Pt:CSF:Qn"
"LNC","31371-8","Epstein Barr virus early Antibody.immunoglobulin G:Arbitrary concentration:To identify measures at a point in time:Cerebral spinal fluid:Quantitative"
"LNC","31371-8","Epstein Barr virus early IgG Ab [Units/volume] in Cerebral spinal fluid"
"LNC","31372-6","EBV NA Ab Ser-aCnc"
"LNC","31372-6","EBV nuclear Ab Qn (S)"
"LNC","31372-6","Epstein Barr virus nuclear Ab [Units/volume] in Serum"
"LNC","31372-6","Epstein Barr virus nuclear Ab:ACnc:Pt:Ser:Qn"
"LNC","31372-6","Epstein Barr virus nuclear Antibody:Arbitrary concentration:To identify measures at a point in time:Serum:Quantitative"
"LNC","31373-4","EBV NA IgG CSF-aCnc"
"LNC","31373-4","EBV nuclear IgG Qn (CSF)"
"LNC","31373-4","Epstein Barr virus nuclear Ab.IgG:ACnc:Pt:CSF:Qn"
"LNC","31373-4","Epstein Barr virus nuclear Antibody.immunoglobulin G:Arbitrary concentration:To identify measures at a point in time:Cerebral spinal fluid:Quantitative"
"LNC","31373-4","Epstein Barr virus nuclear IgG Ab [Units/volume] in Cerebral spinal fluid"
"LNC","31374-2","EBV NA IgG Ser-aCnc"
"LNC","31374-2","EBV nuclear IgG Qn (S)"
"LNC","31374-2","Epstein Barr virus nuclear Ab.IgG:ACnc:Pt:Ser:Qn"
"LNC","31374-2","Epstein Barr virus nuclear Antibody.immunoglobulin G:Arbitrary concentration:To identify measures at a point in time:Serum:Quantitative"
"LNC","31374-2","Epstein Barr virus nuclear IgG Ab [Units/volume] in Serum"
"LNC","31375-9","EBV NA IgM Ser-aCnc"
"LNC","31375-9","EBV nuclear IgM Qn (S)"
"LNC","31375-9","Epstein Barr virus nuclear Ab.IgM:ACnc:Pt:Ser:Qn"
"LNC","31375-9","Epstein Barr virus nuclear Antibody.immunoglobulin M:Arbitrary concentration:To identify measures at a point in time:Serum:Quantitative"
"LNC","31375-9","Epstein Barr virus nuclear IgM Ab [Units/volume] in Serum"
"LNC","32585-2","EBV DNA # Spec NAA+probe"
"LNC","32585-2","EBV DNA NAA+probe (Specimen) [#/Vol]"
"LNC","32585-2","Epstein Barr virus DNA [#/volume] (viral load) in Specimen by NAA with probe detection"
"LNC","32585-2","Epstein Barr virus DNA:NCnc:Pt:XXX:Qn:Probe.amp.tar"
"LNC","32585-2","Epstein Barr virus deoxyribonucleic acid:Number Concentration (count/vol):To identify measures at a point in time:Not specified:Quantitative:Probe.amp.tar"
"LNC","32828-6","EBV VCA IgG sp1 Ser IA-aCnc"
"LNC","32828-6","EBV capsid IgG spec 1 IA Qn (S)"
"LNC","32828-6","Epstein Barr virus capsid Ab.IgG^1st specimen:ACnc:Pt:Ser:Qn:IA"
"LNC","32828-6","Epstein Barr virus capsid Antibody.immunoglobulin G^1st specimen:Arbitrary concentration:To identify measures at a point in time:Serum:Quantitative:Immunoassay"
"LNC","32828-6","Epstein Barr virus capsid IgG Ab [Units/volume] in Serum by Immunoassay --1st specimen"
"LNC","32829-4","EBV VCA IgG sp2 Ser IA-aCnc"
"LNC","32829-4","EBV capsid IgG spec 2 IA Qn (S)"
"LNC","32829-4","Epstein Barr virus capsid Ab.IgG^2nd specimen:ACnc:Pt:Ser:Qn:IA"
"LNC","32829-4","Epstein Barr virus capsid Antibody.immunoglobulin G^2nd specimen:Arbitrary concentration:To identify measures at a point in time:Serum:Quantitative:Immunoassay"
"LNC","32829-4","Epstein Barr virus capsid IgG Ab [Units/volume] in Serum by Immunoassay --2nd specimen"
"LNC","32830-2","EBV VCA IgG 1:2 Ser IA-Rto"
"LNC","32830-2","EBV capsid IgG 1st specimen/2nd specimen IA (S) [Ratio]"
"LNC","32830-2","Epstein Barr virus capsid Ab.IgG^1st specimen/2nd specimen:Ratio:Pt:Ser:Qn:IA"
"LNC","32830-2","Epstein Barr virus capsid Antibody.immunoglobulin G^1st specimen/2nd specimen:Ratio:To identify measures at a point in time:Serum:Quantitative:Immunoassay"
"LNC","32830-2","Epstein Barr virus capsid IgG Ab [Ratio] in Serum by Immunoassay --1st specimen/2nd specimen"
"LNC","32843-5","EBV VCA IgG sp1 Ser-aCnc"
"LNC","32843-5","EBV capsid IgG spec 1 Qn (S)"
"LNC","32843-5","Epstein Barr virus capsid Ab.IgG^1st specimen:ACnc:Pt:Ser:Qn"
"LNC","32843-5","Epstein Barr virus capsid Antibody.immunoglobulin G^1st specimen:Arbitrary concentration:To identify measures at a point in time:Serum:Quantitative"
"LNC","32843-5","Epstein Barr virus capsid IgG Ab [Units/volume] in Serum --1st specimen"
"LNC","32844-3","EBV VCA IgG sp2 Ser-aCnc"
"LNC","32844-3","EBV capsid IgG spec 2 Qn (S)"
"LNC","32844-3","Epstein Barr virus capsid Ab.IgG^2nd specimen:ACnc:Pt:Ser:Qn"
"LNC","32844-3","Epstein Barr virus capsid Antibody.immunoglobulin G^2nd specimen:Arbitrary concentration:To identify measures at a point in time:Serum:Quantitative"
"LNC","32844-3","Epstein Barr virus capsid IgG Ab [Units/volume] in Serum --2nd specimen"
"LNC","32845-0","EBV VCA IgG 1:2 Ser-Rto"
"LNC","32845-0","EBV capsid IgG 1st specimen/2nd specimen (S) [Ratio]"
"LNC","32845-0","Epstein Barr virus capsid Ab.IgG^1st specimen/2nd specimen:Ratio:Pt:Ser:Qn"
"LNC","32845-0","Epstein Barr virus capsid Antibody.immunoglobulin G^1st specimen/2nd specimen:Ratio:To identify measures at a point in time:Serum:Quantitative"
"LNC","32845-0","Epstein Barr virus capsid IgG Ab [Ratio] in Serum --1st specimen/2nd specimen"
"LNC","33395-5","EBV VCA Ab Ser Ql"
"LNC","33395-5","EBV capsid Ab Ql (S)"
"LNC","33395-5","Epstein Barr virus capsid Ab [Presence] in Serum"
"LNC","33395-5","Epstein Barr virus capsid Ab:PrThr:Pt:Ser:Ord"
"LNC","33395-5","Epstein Barr virus capsid Antibody:Presence or Threshold:To identify measures at a point in time:Serum:Ordinal"
"LNC","33479-7","EBV EA-R Ab Titr Ser"
"LNC","33479-7","EBV early restricted Ab (S) [Titer]"
"LNC","33479-7","Epstein Barr virus early restricted Ab [Titer] in Serum"
"LNC","33479-7","Epstein Barr virus early restricted Ab:Titr:Pt:Ser:SemiQn"
"LNC","33479-7","Epstein Barr virus early restricted Antibody:Dilution Factor (Titer):To identify measures at a point in time:Serum:Semiquantitative"
"LNC","34593-4","EBV DNA # CSF NAA+probe"
"LNC","34593-4","EBV DNA NAA+probe (CSF) [#/Vol]"
"LNC","34593-4","Epstein Barr virus DNA [#/volume] (viral load) in Cerebral spinal fluid by NAA with probe detection"
"LNC","34593-4","Epstein Barr virus DNA:NCnc:Pt:CSF:Qn:Probe.amp.tar"
"LNC","34593-4","Epstein Barr virus deoxyribonucleic acid:Number Concentration (count/vol):To identify measures at a point in time:Cerebral spinal fluid:Quantitative:Probe.amp.tar"
"LNC","34639-5","EBV VCA IgA Titr CSF"
"LNC","34639-5","EBV capsid IgA (CSF) [Titer]"
"LNC","34639-5","Epstein Barr virus capsid Ab.IgA:Titr:Pt:CSF:SemiQn"
"LNC","34639-5","Epstein Barr virus capsid Antibody.immunoglobulin A:Dilution Factor (Titer):To identify measures at a point in time:Cerebral spinal fluid:Semiquantitative"
"LNC","34639-5","Epstein Barr virus capsid IgA Ab [Titer] in Cerebral spinal fluid"
"LNC","35397-9","EBV DNA Mar Ql NAA+probe"
"LNC","35397-9","EBV DNA NAA+probe Ql (BM)"
"LNC","35397-9","Epstein Barr virus DNA [Presence] in Bone marrow by NAA with probe detection"
"LNC","35397-9","Epstein Barr virus DNA:PrThr:Pt:Bone mar:Ord:Probe.amp.tar"
"LNC","35397-9","Epstein Barr virus deoxyribonucleic acid:Presence or Threshold:To identify measures at a point in time:Marrow (bone):Ordinal:Probe.amp.tar"
"LNC","35398-7","EBV DNA Mouth Ql NAA+probe"
"LNC","35398-7","EBV DNA NAA+probe Ql (Mouth)"
"LNC","35398-7","Epstein Barr virus DNA [Presence] in Mouth by NAA with probe detection"
"LNC","35398-7","Epstein Barr virus DNA:PrThr:Pt:Mouth:Ord:Probe.amp.tar"
"LNC","35398-7","Epstein Barr virus deoxyribonucleic acid:Presence or Threshold:To identify measures at a point in time:Mouth:Ordinal:Probe.amp.tar"
"LNC","36923-1","EBV DNA # Bld NAA+probe"
"LNC","36923-1","EBV DNA NAA+probe (Bld) [#/Vol]"
"LNC","36923-1","Epstein Barr virus DNA [#/volume] (viral load) in Blood by NAA with probe detection"
"LNC","36923-1","Epstein Barr virus DNA:NCnc:Pt:Bld:Qn:Probe.amp.tar"
"LNC","36923-1","Epstein Barr virus deoxyribonucleic acid:Number Concentration (count/vol):To identify measures at a point in time:Whole blood:Quantitative:Probe.amp.tar"
"LNC","40750-2","EBV VCA IgG Ser Ql IF"
"LNC","40750-2","EBV capsid IgG IF Ql (S)"
"LNC","40750-2","Epstein Barr virus capsid Ab.IgG:PrThr:Pt:Ser:Ord:IF"
"LNC","40750-2","Epstein Barr virus capsid Antibody.immunoglobulin G:Presence or Threshold:To identify measures at a point in time:Serum:Ordinal:Immune Fluorescence"
"LNC","40750-2","Epstein Barr virus capsid IgG Ab [Presence] in Serum by Immunofluorescence"
"LNC","40751-0","EBV VCA IgM Ser Ql IF"
"LNC","40751-0","EBV capsid IgM IF Ql (S)"
"LNC","40751-0","Epstein Barr virus capsid Ab.IgM:PrThr:Pt:Ser:Ord:IF"
"LNC","40751-0","Epstein Barr virus capsid Antibody.immunoglobulin M:Presence or Threshold:To identify measures at a point in time:Serum:Ordinal:Immune Fluorescence"
"LNC","40751-0","Epstein Barr virus capsid IgM Ab [Presence] in Serum by Immunofluorescence"
"LNC","40752-8","EBV EA IgG Ser Ql IA"
"LNC","40752-8","EBV early IgG IA Ql (S)"
"LNC","40752-8","Epstein Barr virus early Ab.IgG:PrThr:Pt:Ser:Ord:IA"
"LNC","40752-8","Epstein Barr virus early Antibody.immunoglobulin G:Presence or Threshold:To identify measures at a point in time:Serum:Ordinal:Immunoassay"
"LNC","40752-8","Epstein Barr virus early IgG Ab [Presence] in Serum by Immunoassay"
"LNC","40753-6","EBV NA IgG Ser IF-aCnc"
"LNC","40753-6","EBV nuclear IgG IF Qn (S)"
"LNC","40753-6","Epstein Barr virus nuclear Ab.IgG:ACnc:Pt:Ser:Qn:IF"
"LNC","40753-6","Epstein Barr virus nuclear Antibody.immunoglobulin G:Arbitrary concentration:To identify measures at a point in time:Serum:Quantitative:Immune Fluorescence"
"LNC","40753-6","Epstein Barr virus nuclear IgG Ab [Units/volume] in Serum by Immunofluorescence"
"LNC","42497-8","EBV EA Ab Titr CSF"
"LNC","42497-8","EBV early Ab (CSF) [Titer]"
"LNC","42497-8","Epstein Barr virus early Ab [Titer] in Cerebral spinal fluid"
"LNC","42497-8","Epstein Barr virus early Ab:Titr:Pt:CSF:SemiQn"
"LNC","42497-8","Epstein Barr virus early Antibody:Dilution Factor (Titer):To identify measures at a point in time:Cerebral spinal fluid:Semiquantitative"
"LNC","42498-6","EBV NA Ab Titr CSF"
"LNC","42498-6","EBV nuclear Ab (CSF) [Titer]"
"LNC","42498-6","Epstein Barr virus nuclear Ab [Titer] in Cerebral spinal fluid"
"LNC","42498-6","Epstein Barr virus nuclear Ab:Titr:Pt:CSF:SemiQn"
"LNC","42498-6","Epstein Barr virus nuclear Antibody:Dilution Factor (Titer):To identify measures at a point in time:Cerebral spinal fluid:Semiquantitative"
"LNC","43730-1","EBV DNA NAA+probe Qn"
"LNC","43730-1","EBV DNA SerPl NAA+probe-aCnc"
"LNC","43730-1","Epstein Barr virus DNA [Units/volume] (viral load) in Serum or Plasma by NAA with probe detection"
"LNC","43730-1","Epstein Barr virus DNA:ACnc:Pt:Ser/Plas:Qn:Probe.amp.tar"
"LNC","43730-1","Epstein Barr virus deoxyribonucleic acid:Arbitrary concentration:To identify measures at a point in time:Serum/Plasma:Quantitative:Probe.amp.tar"
"LNC","47064-1","EBV VCA IgG Titr Fld IF"
"LNC","47064-1","EBV capsid IgG IF (Body fld) [Titer]"
"LNC","47064-1","Epstein Barr virus capsid Ab.IgG:Titr:Pt:Body fld:SemiQn:IF"
"LNC","47064-1","Epstein Barr virus capsid Antibody.immunoglobulin G:Dilution Factor (Titer):To identify measures at a point in time:Body fluid, unsp:Semiquantitative:Immune Fluorescence"
"LNC","47064-1","Epstein Barr virus capsid IgG Ab [Titer] in Body fluid by Immunofluorescence"
"LNC","47066-6","EBV VCA IgM Titr Fld IF"
"LNC","47066-6","EBV capsid IgM IF (Body fld) [Titer]"
"LNC","47066-6","Epstein Barr virus capsid Ab.IgM:Titr:Pt:Body fld:SemiQn:IF"
"LNC","47066-6","Epstein Barr virus capsid Antibody.immunoglobulin M:Dilution Factor (Titer):To identify measures at a point in time:Body fluid, unsp:Semiquantitative:Immune Fluorescence"
"LNC","47066-6","Epstein Barr virus capsid IgM Ab [Titer] in Body fluid by Immunofluorescence"
"LNC","47068-2","EBV EA IgG Titr Fld IF"
"LNC","47068-2","EBV early IgG IF (Body fld) [Titer]"
"LNC","47068-2","Epstein Barr virus early Ab.IgG:Titr:Pt:Body fld:SemiQn:IF"
"LNC","47068-2","Epstein Barr virus early Antibody.immunoglobulin G:Dilution Factor (Titer):To identify measures at a point in time:Body fluid, unsp:Semiquantitative:Immune Fluorescence"
"LNC","47068-2","Epstein Barr virus early IgG Ab [Titer] in Body fluid by Immunofluorescence"
"LNC","47072-4","EBV EA IgA Titr Ser IF"
"LNC","47072-4","EBV early IgA IF (S) [Titer]"
"LNC","47072-4","Epstein Barr virus early Ab.IgA:Titr:Pt:Ser:SemiQn:IF"
"LNC","47072-4","Epstein Barr virus early Antibody.immunoglobulin A:Dilution Factor (Titer):To identify measures at a point in time:Serum:Semiquantitative:Immune Fluorescence"
"LNC","47072-4","Epstein Barr virus early IgA Ab [Titer] in Serum by Immunofluorescence"
"LNC","47432-0","EBV VCA IgG Titr Fld"
"LNC","47432-0","EBV capsid IgG (Body fld) [Titer]"
"LNC","47432-0","Epstein Barr virus capsid Ab.IgG:Titr:Pt:Body fld:SemiQn"
"LNC","47432-0","Epstein Barr virus capsid Antibody.immunoglobulin G:Dilution Factor (Titer):To identify measures at a point in time:Body fluid, unsp:Semiquantitative"
"LNC","47432-0","Epstein Barr virus capsid IgG Ab [Titer] in Body fluid"
"LNC","47433-8","EBV VCA IgM Titr Fld"
"LNC","47433-8","EBV capsid IgM (Body fld) [Titer]"
"LNC","47433-8","Epstein Barr virus capsid Ab.IgM:Titr:Pt:Body fld:SemiQn"
"LNC","47433-8","Epstein Barr virus capsid Antibody.immunoglobulin M:Dilution Factor (Titer):To identify measures at a point in time:Body fluid, unsp:Semiquantitative"
"LNC","47433-8","Epstein Barr virus capsid IgM Ab [Titer] in Body fluid"
"LNC","47434-6","EBV EA-D Ab Ser Ql"
"LNC","47434-6","EBV early diffuse Ab Ql (S)"
"LNC","47434-6","Epstein Barr virus early diffuse Ab [Presence] in Serum"
"LNC","47434-6","Epstein Barr virus early diffuse Ab:PrThr:Pt:Ser:Ord"
"LNC","47434-6","Epstein Barr virus early diffuse Antibody:Presence or Threshold:To identify measures at a point in time:Serum:Ordinal"
"LNC","47435-3","EBV EA IgA Titr Ser"
"LNC","47435-3","EBV early IgA (S) [Titer]"
"LNC","47435-3","Epstein Barr virus early Ab.IgA:Titr:Pt:Ser:SemiQn"
"LNC","47435-3","Epstein Barr virus early Antibody.immunoglobulin A:Dilution Factor (Titer):To identify measures at a point in time:Serum:Semiquantitative"
"LNC","47435-3","Epstein Barr virus early IgA Ab [Titer] in Serum"
"LNC","47436-1","EBV EA IgG Titr Fld"
"LNC","47436-1","EBV early IgG (Body fld) [Titer]"
"LNC","47436-1","Epstein Barr virus early Ab.IgG:Titr:Pt:Body fld:SemiQn"
"LNC","47436-1","Epstein Barr virus early Antibody.immunoglobulin G:Dilution Factor (Titer):To identify measures at a point in time:Body fluid, unsp:Semiquantitative"
"LNC","47436-1","Epstein Barr virus early IgG Ab [Titer] in Body fluid"
"LNC","47437-9","EBV EA-R Ab Ser Ql"
"LNC","47437-9","EBV early restricted Ab Ql (S)"
"LNC","47437-9","Epstein Barr virus early restricted Ab [Presence] in Serum"
"LNC","47437-9","Epstein Barr virus early restricted Ab:PrThr:Pt:Ser:Ord"
"LNC","47437-9","Epstein Barr virus early restricted Antibody:Presence or Threshold:To identify measures at a point in time:Serum:Ordinal"
"LNC","47982-4","EBV DNA # SerPl NAA+probe"
"LNC","47982-4","EBV DNA NAA+probe [#/Vol]"
"LNC","47982-4","Epstein Barr virus DNA [#/volume] (viral load) in Serum or Plasma by NAA with probe detection"
"LNC","47982-4","Epstein Barr virus DNA:NCnc:Pt:Ser/Plas:Qn:Probe.amp.tar"
"LNC","47982-4","Epstein Barr virus deoxyribonucleic acid:Number Concentration (count/vol):To identify measures at a point in time:Serum/Plasma:Quantitative:Probe.amp.tar"
"LNC","48673-8","EBV-LMP Ag Immune stain Ql (Tiss)"
"LNC","48673-8","EBV-LMP Ag Tiss Ql ImStn"
"LNC","48673-8","EBV-LMP Ag [Presence] in Tissue by Immune stain"
"LNC","48673-8","EBV-LMP Ag:PrThr:Pt:Tiss:Ord:Immune stain"
"LNC","48673-8","EBV-LMP Antigen:Presence or Threshold:To identify measures at a point in time:Tissue, unspecified:Ordinal:Immune stain"
"LNC","48723-1","EBV Ab IF Ql (S)"
"LNC","48723-1","EBV Ab Ser Ql IF"
"LNC","48723-1","Epstein Barr virus Ab [Presence] in Serum by Immunofluorescence"
"LNC","48723-1","Epstein Barr virus Ab:PrThr:Pt:Ser:Ord:IF"
"LNC","48723-1","Epstein Barr virus Antibody:Presence or Threshold:To identify measures at a point in time:Serum:Ordinal:Immune Fluorescence"
